project_scale_index	budget_adequacy_ratio	schedule_pressure_index	team_capacity_index	team_experience_score	domain_familiarity_score	requirements_volatility	requirements_clarity_score	scope_complexity_index	stakeholder_alignment_score	change_request_intensity	process_maturity_score	sprint_discipline_score	decision_latency_index	risk_management_maturity	client_engagement_score	technical_complexity_index	integration_risk_index	automation_maturity_score	toolchain_reliability_score	legacy_dependency_index	regulatory_risk_index	domain_criticality_index	external_dependency_risk	time_to_market_pressure	resource_stability_index	risk_tolerance_index	overall_uncertainty_index	label
0.523709927	0.092509293	0.326214917	0.085183623	0.284731812	0.12422605	0.918718765	0.708435908	0.094007268	0.489695047	0.887254842	0.944452608	0.753694651	0.920236274	0.503117029	0.107664503	0.315130492	0.487679611	0.488450014	0.486127963	0.098304752	0.712332546	0.539413969	0.523131521	0.094954653	0.866989027	0.520881479	0.918544067	Hybrid
	0.281282125	0.717091759	0.105197371	0.100039309	0.534297222	0.513498533	0.726167853	0.529056039	0.299122382	0.888122234	0.696400655	0.704981806	0.907347889	0.725514329	0.898132353	0.064777034	0.910398906	0.892923709	0.714935226	0.659532289	0.930953585	0.321263189	0.894826536	0.50553384	0.077236497	0.310875236	0.495155422	DevOps
0.300785803	0.071406928	0.701770504		0.692197283	0.347635433	0.914915376	0.505037002	0.70852917	0.521728798	0.483112272	0.893008393	0.28915702	0.285180464	0.693465895	0.303954002	0.304201584	0.903646856	0.697267481	0.88634135	0.880002668	0.703584732	0.119758353	0.301578329	0.906352071	0.096503984	0.50286111	0.085147395	DevOps
0.669064732	0.083620696	0.515890077	0.281650967	0.502650209	0.108188083	0.881903202	0.512593843		0.244679419	0.30124527	0.525137906	0.093145837	0.543812396	0.317195277	0.935944385	0.689043524	0.89963845	0.704311781	0.678382877	0.509728541	0.108551955	0.714514223	0.724712758	0.706504985	0.898332744	0.285945564	0.921389824	Agile
0.098797108	0.499719993	0.700772388	0.311434007	0.896041533	0.109860891	0.27092759	0.914330538	0.915847806	0.500591209	0.070318946	0.698438117	0.896683603	0.694987182	0.299338187	0.721050075	0.914141717	0.728936296	0.314465207	0.069685571	0.077679638	0.87961723	0.53205775	0.119412403	0.439809479	0.075420401	0.92118159	0.469230913	V-Model
0.897213687		0.1132909	0.693431816	0.303780819	0.093453046	0.884200756	0.079180418	0.059841292	0.681367389	0.489084898	0.702786524	0.514982376	0.698123277	0.689689094	0.492935679	0.921508612	0.682336909	0.498991961	0.703259208	0.092051513	0.081360456	0.464812296	0.314813029	0.09130439	0.076559392	0.709414096	0.272884858	Agile
0.089040253	0.461792423	0.068228103	0.295104135	0.077860781	0.72342933	0.090498997	0.500226039	0.074567985	0.499191557	0.314148274	0.905002924	0.9139664	0.690374619	0.501577451	0.299898124	0.102836075	0.083935777	0.112784208	0.700230559	0.666076851	0.10033859	0.489137747	0.321804861	0.510911049	0.265221949	0.874333718	0.297365173	Waterfall
0.463498569	0.292165985	0.919808135	0.678629911	0.485472899	0.527149357	0.900022838	0.489411	0.698794561	0.273938463	0.890864196	0.110787514	0.877587776	0.494297267	0.670275814	0.07585821	0.895337814	0.497504888	0.335910978	0.882813592	0.320898599	0.495288748	0.482215474	0.507151851	0.938214655	0.942465571	0.696393217	0.275832274	Hybrid
0.132314011	0.501141597	0.323235004	0.888610065	0.906966027	0.715708525	0.866580247	0.472595156	0.912395494	0.687841446	0.068899591	0.288151663	0.319988135	0.509414475	0.908505353	0.669704915	0.891128512	0.881288215	0.29821747	0.100785839	0.493379753	0.690989104	0.498016334	0.113184008	0.477230495	0.893074119	0.309276532	0.900214618	Spiral
0.267774652	0.871692193	0.70931431	0.298175667	0.093864645	0.907485579	0.311547963	0.887056203	0.107220315	0.12021963	0.293117112	0.705897644	0.690606039	0.90230053	0.503547652	0.691431334	0.110692569	0.518852762	0.097921333	0.716078484	0.496108535	0.681042705	0.143622619	0.526375606	0.933901711	0.703547158	0.898012015	0.131341201	Waterfall
0.740846536	0.91980781	0.291779125	0.693251806	0.901215883	0.326368428	0.045935183	0.704450501	0.270439556	0.894572858	0.086626814	0.899008247	0.470523498	0.920262798	0.315585865	0.527704251	0.711413663	0.491111497	0.116032778	0.85788104	0.89919515	0.491365976	0.485417038	0.075808633	0.676661638	0.935248706	0.894455987	0.102350345	Waterfall
0.697026773	0.318689357	0.734778908	0.478810775	0.518452423	0.695576321	0.092054747	0.082030325	0.319794463	0.265073324	0.069358659	0.906084671	0.090677569	0.301526547	0.094965983	0.277024169	0.276842923	0.872043823	0.068941343	0.510875504	0.503134778	0.092723701	0.703298675	0.316931921	0.922520351	0.924283323	0.323472956	0.108893507	Waterfall
0.258387706	0.718880123	0.102450605	0.304333604	0.915072601	0.135191113	0.708823272	0.296809789	0.890743215	0.06822233	0.090375904	0.891336944	0.888036202	0.719426963	0.679356873	0.08376963	0.914739914	0.912852152	0.107804044	0.112612172	0.070517702	0.110759583	0.085342781	0.298031039	0.50590629		0.895788945	0.527792104	Spiral
0.291381404	0.116340235	0.098500578	0.314580529	0.117011515	0.706688368	0.295079882	0.103798277	0.279738857	0.090287317	0.285610012	0.913225384	0.500411359	0.31574479	0.550037305	0.939312694	0.909172137	0.733495486	0.873877747	0.295452739	0.731595007	0.920970563	0.906816102	0.278828879	0.928101835	0.716990697	0.491648814	0.502467241	V-Model
0.270967741	0.692421854	0.710296211	0.902980884	0.866146366	0.301565025	0.119352409	0.110258872	0.461624892	0.485869833	0.67873507	0.672851298	0.678196429	0.459060649	0.686853855	0.917278218	0.274392672	0.879492148	0.49132042	0.516521597	0.30781588	0.888421888	0.50627611	0.914234163	0.100322332	0.709288946	0.518380905	0.521363161	Hybrid
0.9029076	0.913411415	0.292507181	0.498723368	0.700973088	0.507777652	0.917676235	0.655530545	0.55371276	0.099424023	0.463454946	0.48599419	0.711482423		0.094319038	0.323038475	0.285454509	0.487925894	0.498800303	0.281631808	0.318161527	0.888482361	0.301171178	0.307587254	0.687339648	0.870008624	0.689611191	0.292946224	Hybrid
0.094230491	0.112500141	0.526371405	0.867666436	0.893744355	0.267149957	0.498308624	0.108976922		0.250421481	0.106904675	0.51635253	0.501845132	0.932898744	0.081339932	0.495568071	0.480274688		0.124804274	0.093603547	0.513289327	0.888072597	0.118448571	0.516452203	0.092552002	0.087991945	0.478710343	0.292237363	Hybrid
0.301569184	0.891402267	0.284056641	0.543768922	0.715317148	0.675977429	0.315169376	0.856637274	0.126348018	0.124496924	0.328492733	0.715434261	0.06727206	0.688425743	0.285243862	0.514647942	0.692580283	0.294272306	0.292803794	0.105961641	0.698814159	0.891104764	0.886861238	0.69465781	0.106737087	0.73732188	0.089264869	0.109332428	V-Model
0.47633614	0.88776588	0.076122468	0.710792622	0.28786162	0.534659415	0.922049764	0.28417578	0.676069887	0.089642844	0.691931107	0.718605409	0.085975578	0.689214225	0.482865238	0.871016239	0.892074492	0.495276295	0.912098747	0.109360427	0.29365734	0.897384005	0.687014083	0.088292042	0.277621705	0.121296284	0.091684399	0.700590121	Spiral
0.289312297	0.893327643	0.896653964	0.276795539	0.476481484	0.138658114	0.730186896	0.475964448	0.674451352	0.486379975	0.893444511	0.258827271	0.730261662	0.895803244	0.077274615	0.878035009	0.693212748	0.313750839	0.083632842	0.4899629	0.471903071	0.119418499	0.670607156	0.117580008	0.897252065	0.121148311	0.518044963	0.109542868	Hybrid
0.872763688	0.097048143	0.087096374	0.875861649	0.496844327	0.89990532	0.065485026	0.079149808	0.892116018	0.131768987	0.887132942	0.2746114	0.669349506	0.709791032	0.705715465	0.887192665	0.115342711	0.486239612	0.133216261	0.314849945	0.702239542	0.866451237		0.654968437	0.113899393	0.480287532	0.491770304	0.481240593	V-Model
0.520185405	0.904693312	0.699410443	0.291712895	0.308009794	0.333736683	0.278035027	0.905991358	0.125029792	0.702059643	0.691681608	0.896220149	0.512830534	0.264056272	0.71719088	0.720095151	0.884229488	0.279414872	0.945178975	0.706483149	0.504131681	0.118711398	0.100967335	0.095868228	0.887365312	0.094099433	0.136702891	0.511534489	DevOps
0.884178173	0.297700944	0.48532981	0.062557314	0.088180599	0.942349902	0.884531361	0.302125486	0.687319907	0.910584887	0.879455301	0.491616846	0.891830291	0.284459581	0.126836935	0.303144294	0.499657655	0.103981131	0.288959996	0.524619292	0.909652713	0.283014482	0.709288934	0.099389515	0.473463701	0.90597271	0.720632937	0.88965506	Hybrid
0.892286046	0.247900219	0.691770546	0.094219673	0.10084715	0.089716119	0.109551774	0.885729846	0.099646279	0.067120075	0.091028305	0.299195705	0.304559153	0.261593558	0.30485699	0.70922238	0.113363418	0.130172394	0.880655382	0.282542537	0.484135199	0.877295064	0.06373582	0.062281521	0.889076299	0.509730076	0.904928881	0.096112524	Waterfall
0.340309263	0.497330106	0.101750291		0.678589795	0.903983922	0.087703372	0.088584361	0.096395664	0.536009196	0.706613673	0.925863327	0.062373706	0.680396273	0.128918297	0.862359461	0.883288769	0.872683929	0.911294763	0.115597927	0.883761909	0.691327963	0.30480851	0.700747198	0.892520288	0.112607619	0.909213491	0.867483108	DevOps
0.076319529	0.905847828	0.725255023	0.719961824	0.314565868	0.112409224	0.091466597	0.488848832	0.893275528	0.108286471	0.909302732	0.887790372	0.101098468	0.667682669	0.6954172	0.296082913	0.115735777	0.707184318	0.318164246	0.726318912	0.49848249	0.85423561	0.87365191	0.074305443	0.310387788	0.120260261	0.918015925	0.093981865	V-Model
0.108498076	0.088665568	0.722928495	0.693922011	0.504000452	0.88585834	0.313739389	0.703922302	0.730170441	0.716088611	0.109580254	0.890294521	0.920903032	0.906990241	0.713096635	0.650550228	0.099904801	0.114820422	0.714749838	0.322347249	0.857566229	0.288387659	0.523181502	0.521386151	0.31380691	0.260298431	0.729271335	0.111699285	Waterfall
0.110288787	0.09573857	0.892816377	0.872382366	0.108170986	0.492039179	0.897723665	0.079753154	0.702263784	0.107410923	0.504914431	0.109021495	0.873724739	0.92153797	0.91480389	0.502339881	0.280274555	0.719157367	0.904195565	0.720510393	0.269346544	0.277107027	0.479443237	0.481234175	0.705793348	0.089337506	0.894084645	0.27490454	DevOps
0.494592363	0.478594807	0.697769246	0.669249884	0.901239557	0.061492561	0.526236901	0.070220633	0.874932224	0.117996726	0.692173858	0.127862498	0.883624766	0.872857858	0.492628551	0.714395169	0.70692464	0.902746098	0.919292172	0.104710675	0.688307169	0.886941243	0.501352245	0.438635961	0.66300283	0.71606526	0.672154342	0.687991504	DevOps
0.686402799	0.496906165	0.308871946	0.301682575	0.093666539	0.301102725	0.094252866	0.677137919	0.080516008	0.920992055	0.68988449	0.333693361	0.295651515	0.115056354	0.682578831	0.559634008	0.893963344	0.882089289	0.910314874	0.516996402	0.692650548	0.525827087	0.060587947	0.122603934	0.122316265	0.915749668	0.249568149	0.894732399	Spiral
0.512581626	0.906738509	0.499088975	0.524193941	0.47688979		0.339176368	0.862194531	0.304079598	0.501850401	0.657295802	0.693629157	0.710904725	0.079205679	0.875143898	0.916094317	0.687101628	0.905384187	0.673376182	0.302844418	0.909464932	0.055278871	0.722761664	0.284327289	0.718116845	0.088083575	0.71773353	0.698965477	DevOps
0.089192563	0.504009121	0.899033506	0.099095802	0.478102669	0.106647138	0.101391187	0.915378372	0.090751567	0.736200202	0.266347373	0.279293677	0.909389774	0.691609772	0.072721058	0.098830177	0.109583615	0.256816239	0.274638592	0.060930415	0.925719376	0.865812202	0.695768782	0.117095821	0.70005184	0.737468853	0.915080669	0.702508307	V-Model
0.501218236	0.686393681	0.484214084	0.67506075	0.912509168	0.299164773	0.476433611	0.714477686	0.312926032	0.49542447	0.707200315	0.305622546	0.489214544	0.913114142	0.710640125	0.286328357	0.087519449	0.088809289	0.296325134	0.085050124	0.677150517	0.292502895	0.09656705	0.705224325	0.093768693	0.896578187	0.291075702	0.124974185	Hybrid
0.290790659	0.904523692	0.274912443	0.724769962	0.273693611	0.489323877	0.28116577	0.069637398	0.729111534	0.495466364	0.69098609	0.858216179	0.304193273	0.69737642	0.902034481	0.071769203	0.688072428	0.487752472	0.310267878	0.504377164	0.296443025	0.925119572	0.931768403	0.309343608	0.135254023	0.943215005	0.951674976	0.696472524	V-Model
0.270135439	0.450793742	0.308863026	0.708974548	0.910465278	0.716262393	0.892874169	0.909258121	0.928625456	0.694107688	0.703139838	0.898317611	0.275871554	0.893161444	0.675609093	0.098645215	0.07176422	0.685844252	0.902919633	0.26325027	0.466590965	0.714169927	0.917030829	0.281219858	0.677023003	0.114043239	0.876894869	0.925768244	DevOps
0.514981418	0.658475523	0.345333981	0.659472759	0.268081652	0.685578703	0.948659046	0.914151141	0.869854552	0.314208768	0.715910271	0.12312942	0.091313088		0.266048076	0.284788717	0.081324269	0.308050066	0.507306677		0.5066599	0.091720926	0.092150013	0.917289113	0.486440778	0.897628103	0.509678107	0.72316809	Agile
0.476986129	0.325013157	0.927847593	0.301928925	0.307090662		0.500616628	0.294473013	0.338986201	0.91385626	0.126469877	0.717192633	0.322365	0.085059336	0.092389132	0.680525339	0.69236587	0.696438334	0.306654489	0.293818953		0.098028393	0.53728542	0.308500494	0.712309929	0.688058624	0.899218322	0.146537582	Hybrid
0.293144763	0.718707237	0.325288753		0.697054471	0.510156859	0.115998338	0.908694301	0.913832119	0.534679427	0.683268085	0.35052687	0.286722858	0.313868255	0.713339791	0.117710142	0.697194376	0.493222242	0.11519885	0.685216459	0.274485244	0.897568415	0.253698544	0.702157026	0.322320403		0.458387682	0.893257632	Spiral
0.713228313	0.081918075	0.546039905	0.49128911	0.308885937	0.929422777	0.305409852	0.928278565	0.508440124	0.08116734	0.469272635	0.890840431	0.466169362	0.912405988	0.310577083	0.677764716	0.132247201	0.521383015	0.283004082	0.08030567		0.096042934	0.892899787	0.904129762	0.076482627	0.712064988	0.851889988	0.689238569	Waterfall
0.89341717	0.735665052	0.933354001	0.269044677	0.49221554	0.082184109	0.877253091	0.891786598	0.32458483	0.138855403	0.510575206	0.720489177	0.722439899	0.331447163	0.933531112	0.278673336	0.92937635	0.856886767	0.2743972	0.911984494	0.650031463	0.123010775		0.307362837	0.505299236	0.906128825	0.298594406	0.661564506	Spiral
0.872498785	0.269548059	0.879278995	0.32791523	0.521118265	0.291805103	0.672894129	0.696820827	0.095011324	0.096463201	0.084744465	0.898824053	0.286493657	0.126474062	0.473383507	0.698168855	0.09576661	0.30263691	0.677565986	0.662357121	0.309480792	0.103333431	0.696086422	0.67306934	0.517728584	0.099159902	0.88026747	0.699505608	Agile
0.70068759	0.281440725	0.860495355	0.498736638	0.511417471	0.490265759	0.289311222	0.327716282	0.49488868	0.892581842	0.514470308	0.903016916	0.092697382	0.102159163	0.477476447	0.700786463	0.689891491	0.082334265	0.702515463	0.856027645	0.502963505	0.877714619	0.677129645	0.519705089	0.125542719	0.685550958	0.10013299	0.908182791	V-Model
0.685444517	0.521720975	0.506718769	0.71828445	0.887140575	0.273551199	0.499100667	0.313509752	0.717827157	0.069009935	0.121236473	0.925835032	0.486057284	0.29593421	0.916872361	0.302071509	0.903027458	0.509009942	0.307409406		0.280661051	0.916947571	0.298788455	0.714703042	0.293067046	0.292258984	0.068612569	0.889448081	Spiral
0.485610384	0.459135697	0.925109063	0.092744112	0.689540545	0.08671028	0.09877857	0.506161271	0.89612291	0.330654269	0.889669883	0.915260069	0.727701269	0.080248264	0.511295104	0.288871485	0.718897994	0.913647964	0.502067714	0.705947485	0.474531773	0.091114274	0.690716278	0.713575808	0.89913446	0.696291952	0.118586718	0.682305187	Spiral
0.540227143	0.113814943	0.127460652	0.33439086	0.114618013	0.501086774	0.090551334	0.714034059	0.495951137	0.109976063	0.700252472	0.098788523	0.87885947	0.289293273	0.10999428	0.276860133	0.082865261	0.932517617	0.48596215	0.534688883	0.316128968	0.110056061	0.713202083	0.661992002	0.310339134	0.480584095	0.714583358	0.447630314	DevOps
0.486657007	0.119282949	0.691818688	0.913845119	0.103696309	0.111688932	0.879983126	0.730647855	0.706876566		0.096554212	0.321298027	0.523710361	0.499324987	0.89023961	0.083264623	0.919804778	0.899376078	0.715331841	0.533533915	0.331387053	0.700293026	0.341476283	0.875924659	0.077755095	0.062947927	0.307530752	0.70383651	Spiral
0.101521118	0.314231792	0.114756393	0.696119766	0.504940557	0.878671488	0.707186066	0.495370288	0.727741925	0.472203125	0.503582595	0.512138473	0.087589849	0.708320834	0.515792746	0.108067524	0.686929081	0.082433618	0.262856362	0.101339377	0.685413102		0.887122041	0.701126672	0.904951183	0.914516299	0.134595805	0.061225721	Hybrid
0.912105589	0.131892074	0.109937481	0.299634159	0.490223202	0.461615765	0.927529788	0.280863722	0.099300107	0.127162873	0.70189813	0.075472554	0.488676777	0.698461592	0.523279501	0.890295131	0.113362636	0.467642215	0.076234468	0.128015177	0.502355141	0.505839035		0.91133057	0.533619375	0.290691233	0.728755368	0.88453693	Agile
0.485053238	0.513707575	0.1079019	0.299900688	0.472186866	0.673766787	0.69500619	0.28479528	0.304093833	0.287812467	0.526739962	0.088749885	0.702599929	0.888452925	0.33769112	0.098555728	0.739983245	0.922249029		0.286239622	0.317325645	0.340186188	0.673491953	0.885580217	0.891040369	0.513423224	0.098627494	0.060972825	DevOps
0.295875565	0.490496205	0.343702582	0.886928544	0.515082	0.919126419	0.308775226	0.304593115	0.701514735	0.495847949	0.067695844	0.461206653	0.092261591	0.295632993	0.088808808	0.876929872	0.476360794	0.107576032		0.285892376	0.286327747	0.104163905	0.488110661	0.660593001	0.129601424	0.543032326	0.933738086	0.486366062	Hybrid
0.313113613	0.3066359	0.071527937	0.053243922	0.487928568	0.091744397	0.699104909	0.522142055	0.87964106	0.55171199	0.497164114	0.920514362	0.490532457	0.727155285	0.705753443	0.522107642	0.892408638	0.306626799	0.715101504	0.689541409	0.531679514	0.73342566	0.691521114	0.878177949	0.101501402	0.46282242	0.700944221	0.892979201	Spiral
0.095312817		0.491257476	0.498158238	0.48798898	0.304239932	0.893916368	0.304176954	0.289693727	0.292740201	0.306245414	0.502713354	0.534893916	0.305892967	0.711186756	0.699381145	0.071200018	0.34273858	0.679298922	0.307359476	0.875295031	0.10773897	0.276084263	0.692430287	0.509765544	0.303834325	0.49910483	0.28502777	Agile
0.549673323	0.103547287	0.880061583	0.300552905	0.702867292	0.533742919	0.702454764	0.90765741	0.086749269	0.501513332	0.895326426	0.322891725	0.744379188	0.302015981	0.102606031	0.485289886		0.305673866	0.49539394	0.097376124	0.878432342	0.488815069	0.716029788	0.320627098	0.507388016	0.939780486	0.909965122	0.495579372	Hybrid
0.506404666	0.913000421	0.076148271	0.089156992	0.280457829	0.921172392	0.102306767	0.906480644	0.507006438	0.69788002	0.898862041	0.2602798	0.293281944	0.700072509	0.533465788	0.308031118	0.867891711	0.734737136	0.528605325	0.281139789	0.316246886	0.701977103	0.331900922	0.52047205	0.685411831	0.293348091	0.496983308	0.92296372	Spiral
0.094208554	0.469531212		0.938808016	0.09654134	0.89857206	0.264934895	0.902517464	0.915762583	0.333815851	0.316773874	0.700407513	0.903319074	0.897174417	0.143263981	0.101687018	0.886164957	0.292688432	0.706953353	0.505374887	0.102162166	0.127685072	0.900067284	0.496949416	0.711001773	0.712657219	0.076194375	0.505289818	Waterfall
